Producto,Marca,Modelo,Calificación,Fecha,Texto,texto_limpio,sentimiento
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"El producto llegó a tiempo y en perfecto estado, buen telefono con buena camara y acceso a 5G",producto llegar tiempo perfecto buen telefono buen camarar acceso,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Hasta ahora anda todo bien es súper rápido en relación al anterior. La cámara es muy superior,ahora andar bien súper rápido relación anterior cámara superior,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Hasta el momento el equipo se ha comportado muy bien, buena duracion de bateria y rendimiento",momento equipo comportado bien buen duracion baterio rendimiento,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Tiene muy buena camada, es muy rápido, tiene buena tamaño y estéticamente es muy lindo. Top!",buen camada rápido buen tamaño estéticamente lindo top,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un mes,"Excelente equipo, la batería es full duradera, aunque se ve delicado, aguanta caídas fuerte.",excelente equipo bateer full duradero aunque delicado aguantar caído fuerte,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Todo bien con el producto. Llegó rápido y lo dejaron en recepción en una caja de protección.,bien producto llegar rápido dejar recepción cajo protección,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Excelente equipo! Con la nueva actualización estimo que dura mas la batería y lo día y noche,excelente equipo nuevo actualización estimo duro mas bateer día noche,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,"Celular de excelente calidad, igual a la descripción, todo sellado y nuevo como corresponde.",celular excelente calidad igual descripción sellado nuevo corresponder,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 25 días,Exelente compra buen producto y lo encontramos a buen precio en comparación a otras tiendas,exelente compro buen producto encontrar buen precio comparación tienda,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 3 meses,"TELÉFONO DE ALTA GAMA DURADERO, SEGURO QUE NO PRESENTA PROBLEMAS CUANDO NAVEGA EN INTERNET.",teléfono alto gama duradero seguro presentar problema navegar internet,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,La descripción se corresponde completamente con el producto. Despacho en el día programado.,descripción corresponder completamente producto despacho día programado,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Llevo pocos días con el celular, pero hasta el momento cumple con mis expectativas #SoyFcom",llevar poco día celular momento cumplir expectativa soyfcom,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Maravilloso, tenia anteriormente un xr y se nota mucho la diferencia, lo recomiendo al cien",maravilloso tenia anteriormente noto diferenciar recomeir cien,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Producto igual al de la foto. La entrega fue al siguiente día de haberlo comprado en linea.,producto igual foto entregar siguiente día haber él comprar line,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Cambié de un Android a un iPhone y la diferencia es gigante, estoy muy feliz con mi compra",cambié android iphone diferenciar gigante feliz compra,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Buena calidad , bien empaquetado todo en orden ningún problema el next level en smartphone",buen calidad bien empaquetado orden ninguno problema next level smartphonir,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es muy liviano, tamaño adecuado para el bolsillo de pantalón, cámara excelente fotografías",liviano tamaño adecuado bolsillo pantalón cámaro excelente fotografía,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,me encanto lña forma de pago ña `romocion fue buenisima y ademas es un excelente telefono,encanto lña forma pago romocion buenisimo adema excelente telefono,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Este equipo viene en cAja y con sus accesorios? Me llama la atención el precio tan barato,equipo venir cajo accesorio llamar atención precio tanto barato,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,El tamaño correspondiente a las especificaciones color igual mi hija quedó muy satisfecha,tamaño correspondiente especificación color igual hija quedar satisfecho,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy buen producto en relación al precio y calidad , cumple con las espectativas que tenia",buen producto relación precio calidad cumplir espectativa tenia,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un mes,"Viene con detalle en la camara trasera, tiene una manchita que al sacar las fotos aparece",venir detalle camarar trasero manchitar sacar foto aparecer,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Todo lo que esperaba del Cell, es lo que necesito para poder estudiar y trabajar a la vez",esperar cell necesitar poder estudiar trabajar vez,NEG
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un año,"Producto en perfectas condiciones, unico detalle lo compre color azul y llego color negro",producto perfecto condición unico detalle compre color azul llego color negro,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente producto y llego en el tiempo estimado, 2 días posterior a la compra.#SoyFcom",excelente producto llego tiempo estimado día posterior comprasoyfcom,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"iPhone 13, super buen teléfono. Batería dura todo el día, rápido, y fotos espectaculares.",iphone super buen teléfono bateer duro día rápido foto espectacular,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es exactamente lo que quería El despacho fue el mismo día y por supuesto, venía sellado",exactamente querer despacho mismo día supuesto venir sellado,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Maravilloso iPhone 13, la cámara es la mejor conjunto a todas las aplicaciones de iPhone",maravilloso iphonar cámara mejor conjunto todo aplicación iphone,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Una máquina,  excelente calidad cámara impecable y mucha memoria feliz con esta compra.",máquina excelente calidad cámara impecable mucho memoria feliz compra,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 22 días,"iPhone es iPhone, siempre va hacer bueno. El precio y las condiciones de pago fabulosas",iphonar iphonar siempre hacer bueno precio condición pago fabuloso,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"El tamaño corresponde con las características, es igual a la foto y es de buena calidad",tamaño corresponder característica igual foto buen calidad,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es igual al de la foto, venía en perfectas condiciones. Estoy muy feliz con la compra??",igual foto venir perfecto condición feliz compra,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Muy buen equipo, .rápida entrega, si quieres cambiar tu Android esta es la mejor opción",buen equipo rápido entrega quier cambiar android mejor opción,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Mucho más rápido el teléfono y súper hermoso la batería rinde mucho más y es más rápido,rápido teléfono súper hermoso batería rendir rápido,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"El teléfono llego en perfectas condiciones, igual a la foto y lo más importante rápido",teléfono llego perfecto condición igual foto importante rápido,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Me encantó el color, es elegante y muy lindo.Además de toda la calidad en un iphone.",encantar color elegante lindoademás todo calidad iphone,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Entrega en el tiempo establecido, bien protegido dentro de la caja.Excelente producto",entregar tiempo establecido bien protegido dentro cajaexcelente producto,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 5 meses,"Tamaño adecuado, color también pero no sé cómo identificar qué es marca original Apple",tamaño adecuado color cómo identificar marca original apple,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Nada que decir una maquina, lastima que no era para mi y era un regalo. Pero 10 de 10.",decir maquín lastimo regalo,NEG
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 3 meses,"Tiene problema con el 5g , no se conecta , que hago para solucionar este problema ????",problema conecto hacer solucionar problema,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 21 días,El tamaño es muy adecuado y las imágenes que obtengo cuando saco fotos son excelentes,tamaño adecuado imagen obtengo saco foto excelente,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Se nota muy rápido el procesador y no se queda nunca pegado, corre muy bien con IOS17",nota rápido procesador quedar nunca pegado correr bien io,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Igual a lo publicado, excelente camara, rapido, durabilidad de bateria, buen producto",igual publicado excelente camar rapido durabilidad baterio buen producto,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Rapida entrega, muy buen equipo, color rojo hermoso, totalmente maravilloso. #SoyFcom",rapido entregar buen equipo color rojo hermoso totalmente maravilloso soyfcom,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Muy buena calidad, un teléfono de gama alta, cumple con las expectativas que requiero",buen calidad teléfono gama alto cumplir expectativa requiero,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Muy buena calidad, un teléfono de gama alta, cumple con las expectativas que requiero",buen calidad teléfono gama alto cumplir expectativa requiero,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Es un producto de buena calidad y tamaño no puedo enviar fotos porque fue un regalo.,producto buen calidad tamaño poder enviar foto regalo,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es un teléfono muy lindo compré el blanco, es liviano y tiene una cámara súper buena",teléfono lindo comprar blanco liviano cámara súper buen,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Buen equipo, bonito color, liviano, rápido, y en su cámara el modo cine es buenisimo",buen equipo bonito color liviano rápido cámar modo cine buenisimo,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El iPhone 13, muy buena compra, llego al otro día.y valió la pena precio , calidad.",iphonar buen compra llego díay valer pena precio calidad,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,El producto es conforme a los detalles brindados en la página web de Saga Falabella,producto conforme detalle brindado página web saga falabella,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Es igual a la foto pero es un regalo así que la receptora lo verá en unos días más,igual foto regalo así receptor ver día,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es tal cual sale en la foto, y el rendimiento es aun mejor. Cumple lo que promete.",tal salir foto rendimientir aun mejor cumple prometer,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"El tamaño y color corresponde al solicitado, un excelente producto, lo recomiendo.",tamaño color corresponder solicitado excelente producto recomeir,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es muy rápido, buena cámara. La batería dura bastante. Las app funcionan excelente",rápido buen cámara batería duro bastante app funcionar excelente,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"El producto es de buena calidad, tiene buen funcionamiento y me gusta la cámara ??",producto buen calidad buen funcionamiento gusta cámara,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Excelente equipo tal cual las imágenes y el tiempo de entrega tal cual lo acordado,excelente equipo tal imagen tiempo entregar tal acordado,POS
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 3 meses,"Tal cual la foto me llegó a los dos días de haberlo pedido, funciona de maravilla",tal foto llegar dos día haber él pedir funciona maravillo,NEU
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Entrega inmediata, producto tal cual en la imagen , excelente y a un buen precio.",entrega inmediato producto tal imagen excelente buen precio,POS
