Producto,Marca,Modelo,Calificación,Fecha,Texto,texto_limpio,sentimiento,tokens,dominant_topic
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Tamaño corresponde y es buena calidad,tamaño corresponder buen calidad,NEU,"['tamaño', 'corresponder', 'buen', 'calidad']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Es un buen producto según lo esperado,buen producto según esperado,NEU,"['buen', 'producto', 'según', 'esperado']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Nada que decir, sencillamente genial.",decir sencillamente genial,POS,"['decir', 'sencillamente', 'genial']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,Producto bien embalado y sin detalles,producto bien embalado detalle,NEU,"['producto', 'bien', 'embalado', 'detalle']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Excelente, llego rápido y buen precio",excelente llego rápido buen precio,POS,"['excelente', 'llego', 'rápido', 'buen', 'precio']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Buena calidad, sin ningún desperfecto",buen calidad ninguno desperfecto,POS,"['buen', 'calidad', 'ninguno', 'desperfecto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Rápido, no se descarga en todo el día",rápido descargo día,NEU,"['rápido', 'descargo', 'día']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Rápida entrega y el celular impecable,rápido entrega celular impecable,NEU,"['rápido', 'entrega', 'celular', 'impecable']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Toma muy buenas fotos y es muy rápido,tomar buena foto rápido,POS,"['tomar', 'buena', 'foto', 'rápido']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,Esta acorde a las necesidades basicas,acordar necesidad basica,NEG,"['acordar', 'necesidad', 'basica']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Igual a la foto, muy cómodo y rápido.",igual foto cómodo rápido,NEU,"['igual', 'foto', 'cómodo', 'rápido']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"10de10, con apple te vas a la segura!",apple vas seguro,NEU,"['apple', 'vas', 'seguro']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"El tamaño corresponde , buena calidad",tamaño corresponder buen calidad,NEU,"['tamaño', 'corresponder', 'buen', 'calidad']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,Me pareció fácil de usar lindo color,parecer fácil usar lindo color,NEU,"['parecer', 'fácil', 'usar', 'lindo', 'color']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es de buena calidad, igual a la foto",buen calidad igual foto,POS,"['buen', 'calidad', 'igual', 'foto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Buena calidad, tamaño justo para mí.",buen calidad tamaño justo,POS,"['buen', 'calidad', 'tamaño', 'justo']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 4 meses,Corresponde a lo que mostró internet,corresponder mostrar internet,NEU,"['corresponder', 'mostrar', 'internet']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si es igual a la foto todo excelente,igual foto excelente,POS,"['igual', 'foto', 'excelente']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Excelente producto, muy buen celular",excelente producto buen celular,POS,"['excelente', 'producto', 'buen', 'celular']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es magnífico y muy rápido me encanto,magnífico rápido encanto,NEU,"['magnífico', 'rápido', 'encanto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Buen equipo, cumple con lo esperado.",buen equipo cumplir esperado,POS,"['buen', 'equipo', 'cumplir', 'esperado']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Fotos de buena calidad , mas liviano",foto buen calidad mas liviano,POS,"['foto', 'buen', 'calidad', 'mas', 'liviano']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Tremendo IPhone, la cámara lo mejor!",tremendo iphonar cámar mejor,POS,"['tremendo', 'iphonar', 'cámar', 'mejor']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Todo conforme y de muy buena calidad,conforme buen calidad,POS,"['conforme', 'buen', 'calidad']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Excelente la duración de la batería,excelente duración bateer,POS,"['excelente', 'duración', 'bateer']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Llego impecable, sin ningún detalle",llego impecable ninguno detalle,NEU,"['llego', 'impecable', 'ninguno', 'detalle']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Funcional, rápido, excelente cámara",funcional rápido excelente cámara,POS,"['funcional', 'rápido', 'excelente', 'cámara']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 3 meses,Muy rápida la entrega buen producto,rápido entrega buen producto,POS,"['rápido', 'entrega', 'buen', 'producto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Todo tal como menciona en la página,tal menciona págín,NEU,"['tal', 'menciona', 'págín']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Toma muy buenas fotos gran producto,tomar buena foto gran producto,POS,"['tomar', 'buena', 'foto', 'gran', 'producto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,todo muy rápido el retiro en tienda,rápido retiro tienda,NEU,"['rápido', 'retiro', 'tienda']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Es buenísimo recomiendo el producto,buenísimo recomeir producto,POS,"['buenísimo', 'recomeir', 'producto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Buena calidad y es igual a la foto,buen calidad igual foto,POS,"['buen', 'calidad', 'igual', 'foto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si es de buena  calidad me encanta,buen calidad encanto,POS,"['buen', 'calidad', 'encanto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Igual a la foto tamaño corresponde,igual foto tamaño corresponder,NEU,"['igual', 'foto', 'tamaño', 'corresponder']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 22 días,"Perfecta Compra, quede maravillada",perfecto compra quedar maravillado,POS,"['perfecto', 'compra', 'quedar', 'maravillado']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Entrega rapida, excelente producto",entrega rapido excelente producto,POS,"['entrega', 'rapido', 'excelente', 'producto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad rapido y buem tamaño,buen calidad rapido buem tamaño,POS,"['buen', 'calidad', 'rapido', 'buem', 'tamaño']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Entrega rapida, muy buen producto",entrega rapido buen producto,POS,"['entrega', 'rapido', 'buen', 'producto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Excelente servicio y gran aparato,excelente servicio gran aparato,POS,"['excelente', 'servicio', 'gran', 'aparato']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,me encantó es muy rapido y bonito,encantar rapido bonito,POS,"['encantar', 'rapido', 'bonito']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Dinámico rápido y el envio seguro,dinámico rápido envio seguro,NEU,"['dinámico', 'rápido', 'envio', 'seguro']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es apple, no hay mucho que decir.",apple decir,NEU,"['apple', 'decir']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 22 días,Recibido en perfectas condiciones,recibido perfecto condición,POS,"['recibido', 'perfecto', 'condición']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Cumple con todas mis expectativas,cumplir todo expectativa,NEU,"['cumplir', 'expectativa']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,No he tenido problema hasta ahora,problema ahora,NEU,"['problema', 'ahora']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Funciona en perfectas condiciones,funcionar perfecto condición,POS,"['funcionar', 'perfecto', 'condición']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Muy buen producto y buen despacho,buen producto buen despacho,POS,"['buen', 'producto', 'buen', 'despacho']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Buena calidad, muy bien despchado",buen calidad bien despchado,POS,"['buen', 'calidad', 'bien', 'despchado']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"El modelo , es lo que me esperaba",modelo esperar,NEU,"['modelo', 'esperar']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Llego el mismo dia que lo compre.,llego mismo dia compre,NEU,"['llego', 'mismo', 'dia', 'compre']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Un iPhone es el mejor del mercado,iphonar mejor mercado,NEU,"['iphonar', 'mejor', 'mercado']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Talcual el producto se específico,talcual producto específico,NEU,"['talcual', 'producto', 'específico']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Cumple con todas las expectativas,cumplir todo expectativa,NEU,"['cumplir', 'expectativa']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Excelente como siempre iPhone ??,excelente siempre iphonar,POS,"['excelente', 'siempre', 'iphonar']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,Buena relación de precio calidad,buen relación precio calidad,POS,"['buen', 'relación', 'precio', 'calidad']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Caja polvosa pero artículo bueno,cajar polvós artículo bueno,POS,"['cajar', 'polvós', 'artículo', 'bueno']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Producto rápido , educas y bueno",producto rápido educa bueno,NEU,"['producto', 'rápido', 'educa', 'bueno']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente igual a la descripción,excelente igual descripción,POS,"['excelente', 'igual', 'descripción']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un mes,"Me gustó mucho, muy buen celular",gustar buen celular,POS,"['gustar', 'buen', 'celular']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,"Lindo color , diseño y   rapidez",lindo color diseño rapidez,POS,"['lindo', 'color', 'diseño', 'rapidez']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es igual a la foto es muy bueno,igual foto bueno,NEU,"['igual', 'foto', 'bueno']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buen tamaño y calidad excelente,buen tamaño calidad excelente,POS,"['buen', 'tamaño', 'calidad', 'excelente']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si todo bien excelente producto,bien excelente producto,POS,"['bien', 'excelente', 'producto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,Excelente tamaño y presentación,excelente tamaño presentación,POS,"['excelente', 'tamaño', 'presentación']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Maravilloso teléfono muy rápido,maravilloso teléfono rápido,NEU,"['maravilloso', 'teléfono', 'rápido']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Si tamaño como se indica, color",tamaño indicar color,NEU,"['tamaño', 'indicar', 'color']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Estoy encantado con el producto,encantado producto,NEU,"['encantado', 'producto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente calidad, recomendable",excelente calidad recomendable,POS,"['excelente', 'calidad', 'recomendable']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Cumple con sus características,cumplir característica,POS,"['cumplir', 'característica']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Llego a tiempo y todo perfecto,llego tiempo perfecto,POS,"['llego', 'tiempo', 'perfecto']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,cumplio todas mis expectativas,cumplio todo expectativa,NEU,"['cumplio', 'expectativa']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Me gusto el color y su calidad,gusto color calidad,NEU,"['gusto', 'color', 'calidad']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un mes,Muy bueno y rápida la entrega.,bueno rápido entrega,NEU,"['bueno', 'rápido', 'entrega']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,Rapido buen tamaño de pantalla,rapido buen tamaño pantallo,POS,"['rapido', 'buen', 'tamaño', 'pantallo']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Llegó el mismo día establecido,llegar mismo día establecido,NEU,"['llegar', 'mismo', 'día', 'establecido']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,la mejor saturacion automatica,mejor saturacion automatico,NEU,"['mejor', 'saturacion', 'automatico']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 24 días,"Buen equipo, recomendable 100%",buen equipo recomendable,POS,"['buen', 'equipo', 'recomendable']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"muy buen producto, recomendado",buen producto recomendado,POS,"['buen', 'producto', 'recomendado']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Muy buena calidad del producto,buen calidad producto,POS,"['buen', 'calidad', 'producto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,buen producto y rápida entrega,buen producto rápido entrega,POS,"['buen', 'producto', 'rápido', 'entrega']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,si cumplio con mi expectativas,cumplio expectativas,NEU,"['cumplio', 'expectativas']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Me encanta, buen tamaño,rápido",encantar buen tamañorápido,NEU,"['encantar', 'buen', 'tamañorápido']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente, llego súper rápido",excelente llego súper rápido,POS,"['excelente', 'llego', 'súper', 'rápido']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Apple increible como siempre.,apple increible siempre,POS,"['apple', 'increible', 'siempre']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Excelente rápido bueno comodo,excelente rápido bueno comodo,POS,"['excelente', 'rápido', 'bueno', 'comodo']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Tal igual a la foto excelente,tal igual foto excelente,POS,"['tal', 'igual', 'foto', 'excelente']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,"Buena compra , buen producto.",buen compra buen producto,POS,"['buen', 'compra', 'buen', 'producto']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Muy rápido, mejor resolución.",rápido mejor resolución,NEU,"['rápido', 'mejor', 'resolución']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 16 días,En buen estado sigo evaluando,buen sigo evaluar,POS,"['buen', 'sigo', 'evaluar']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 17 días,Llegó sellado y tal cual está,llegar sellado tal,NEU,"['llegar', 'sellado', 'tal']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Excelente equipo!!! Rápido ??,excelente equipo rápido,POS,"['excelente', 'equipo', 'rápido']",0
